country_code,country_name,data_used,un_development_lvl,oecd_member,age_sex_group,total_pop,migrant_pop_2015,migrant_pop_2017,migrant_pop_2019,fb_expats,fb_users,fb_penetration
705,Slovenia,B,More Developed Regions,TRUE,male_age6,77291,15987,12633,12497,5400,51000,0.6598439663091433
705,Slovenia,B,More Developed Regions,TRUE,male_age7,76940,16381,14024,13725,4400,39000,0.5068884845334026
705,Slovenia,B,More Developed Regions,TRUE,male_age8,75409,13658,14809,15525,3900,30000,0.3978304976859526
705,Slovenia,B,More Developed Regions,TRUE,male_age9,72831,8606,13093,14758,2700,22000,0.30206917384080956
705,Slovenia,B,More Developed Regions,TRUE,female_age0,44537,2311,2842,2840,1000,47000,1.055302332891753
705,Slovenia,B,More Developed Regions,TRUE,female_age1,46455,4977,4628,4840,5000,88000,1.8943063179420945
705,Slovenia,B,More Developed Regions,TRUE,female_age2,53263,6620,6601,6158,5500,78000,1.4644312186696207
705,Slovenia,B,More Developed Regions,TRUE,female_age3,64346.99999999999,7195,7722,7381,5400,70000,1.087851803502883
705,Slovenia,B,More Developed Regions,TRUE,female_age4,71441,7776,8059,7885,5200,68000,0.9518343808177377
705,Slovenia,B,More Developed Regions,TRUE,female_age5,74903,9062,8369,8568,4400,65000,0.8677890071158698
705,Slovenia,B,More Developed Regions,TRUE,female_age6,69662,11716,9339,9489,3300,51000,0.7321064568918492
705,Slovenia,B,More Developed Regions,TRUE,female_age7,74372,12543,10853,10633,3000,42000,0.5647286613241542
705,Slovenia,B,More Developed Regions,TRUE,female_age8,74481,10424,11554,12089,2900,34000,0.4564922597709483
705,Slovenia,B,More Developed Regions,TRUE,female_age9,72762,6857,10028,11236,2100,27000,0.3710728127319205
706,Somalia,I R,Less Developed Regions,FALSE,male_age0,912641,876,1461,1680,20000,140000,0.15340095393478925
706,Somalia,I R,Less Developed Regions,FALSE,male_age1,768307,882,1570,1818,43000,340000,0.4425314360014942
706,Somalia,I R,Less Developed Regions,FALSE,male_age2,577039,1060,1824,2108,45000,290000,0.5025656844684675
706,Somalia,I R,Less Developed Regions,FALSE,male_age3,430402,1246,2078,2397,33000,210000,0.4879159483459649
706,Somalia,I R,Less Developed Regions,FALSE,male_age4,327158,1317,2187,2522,11000,58000,0.17728437024312413
706,Somalia,I R,Less Developed Regions,FALSE,male_age5,273047,1256,2118,2445,7600,37000,0.1355078063483576
706,Somalia,I R,Less Developed Regions,FALSE,male_age6,237055,1059,1889,2191,3600,18000,0.07593174579738879
706,Somalia,I R,Less Developed Regions,FALSE,male_age7,195050,836,1501,1741,2900,18000,0.09228402973596514
706,Somalia,I R,Less Developed Regions,FALSE,male_age8,159138,570,1083,1262,1500,10000,0.0628385426485189
706,Somalia,I R,Less Developed Regions,FALSE,male_age9,130378.99999999999,370,714,833,1200,9500,0.07286449504904932
706,Somalia,I R,Less Developed Regions,FALSE,female_age0,905606,977,1796,2102,12000,140000,0.1545926153316122
706,Somalia,I R,Less Developed Regions,FALSE,female_age1,765968,919,1796,2114,23000,270000,0.35249514340024646
706,Somalia,I R,Less Developed Regions,FALSE,female_age2,582562,1005,1889,2218,23000,220000,0.3776422080396593
706,Somalia,I R,Less Developed Regions,FALSE,female_age3,438180,1033,1874,2191,14000,140000,0.3195034004290474
706,Somalia,I R,Less Developed Regions,FALSE,female_age4,338664,927,1665,1944,2600,23000,0.06791392058205183
706,Somalia,I R,Less Developed Regions,FALSE,female_age5,287958,762,1384,1618,1700,15000,0.05209092992728106
706,Somalia,I R,Less Developed Regions,FALSE,female_age6,255834,597,1143,1341,1000,6900,0.026970613757358288
706,Somalia,I R,Less Developed Regions,FALSE,female_age7,212242,462,891,1046,1000,6700,0.03156773871335551
706,Somalia,I R,Less Developed Regions,FALSE,female_age8,167542,326,669,788,1000,3700,0.02208401475450932
706,Somalia,I R,Less Developed Regions,FALSE,female_age9,132496,235,483,569,1000,5400,0.04075594734935394
710,South Africa,B R,Less Developed Regions,FALSE,male_age0,2472380,110893,99320,104283,67000,1700000,0.6875965668707885
710,South Africa,B R,Less Developed Regions,FALSE,male_age1,2476821,156256,186128,195484,210000,2200000,0.8882353629915121
710,South Africa,B R,Less Developed Regions,FALSE,male_age2,2628636,200558,305532,320570,270000,2000000,0.7608508747502507
710,South Africa,B R,Less Developed Regions,FALSE,male_age3,2710031,221724,353679,370626,280000,2100000,0.7748988849205046
710,South Africa,B R,Less Developed Regions,FALSE,male_age4,2403602,214896,311485,326433,160000,1100000,0.45764648223790794
710,South Africa,B R,Less Developed Regions,FALSE,male_age5,1892772,191474,232599,243642,110000,770000,0.40681075163833785
710,South Africa,B R,Less Developed Regions,FALSE,male_age6,1578214,165442,159606,167220,54000,480000,0.3041412634788438
710,South Africa,B R,Less Developed Regions,FALSE,male_age7,1290806,140414,109494,114759,30000,320000,0.24790712159689374
710,South Africa,B R,Less Developed Regions,FALSE,male_age8,1035566,115449,75415,79085,15000,210000,0.20278765428760698
710,South Africa,B R,Less Developed Regions,FALSE,male_age9,804405,87640,53231,55818,11000,150000,0.18647323176757977
710,South Africa,B R,Less Developed Regions,FALSE,female_age0,2440831,86096,92394,96902,57000,1800000,0.7374537606249675
710,South Africa,B R,Less Developed Regions,FALSE,female_age1,2447270,109221,153412,160950,140000,2200000,0.8989608829430344
710,South Africa,B R,Less Developed Regions,FALSE,female_age2,2588762,126407,221928,232615,170000,2000000,0.7725700547211369
710,South Africa,B R,Less Developed Regions,FALSE,female_age3,2664079,128626,232025,242906,160000,2000000,0.750728488156695
710,South Africa,B R,Less Developed Regions,FALSE,female_age4,2377613,119184,194444,203582,92000,1000000,0.42058989415014136
710,South Africa,B R,Less Developed Regions,FALSE,female_age5,1917268,106196,146099,152889,53000,720000,0.37553435409134245
710,South Africa,B R,Less Developed Regions,FALSE,female_age6,1655021,95751,105041,109945,27000,490000,0.2960687507892649
710,South Africa,B R,Less Developed Regions,FALSE,female_age7,1401326,88100,78464,82153,18000,390000,0.27830783129692876
710,South Africa,B R,Less Developed Regions,FALSE,female_age8,1183834,83283,68269,71512,12000,270000,0.22807251692382546
710,South Africa,B R,Less Developed Regions,FALSE,female_age9,990310,70646,61193,64088,11000,220000,0.22215265926830993
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age0,816706,10816,10526,10683,3600,81000,0.09917889668987372
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age1,672142,14156,15971,16234,7300,160000,0.23804493693296952
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age2,503568,18776,21994,22361,7100,140000,0.2780160772725829
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age3,430306,23589,25344,25777,5300,110000,0.25563203859579
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age4,388501,27111,26511,26955,3200,79000,0.2033456799338998
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age5,339915,28091,25985,26428,2300,57000,0.16768898106879662
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age6,239524,26021,23918,24323,1400,36000,0.1502980912142416
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age7,179077,21756,19581,19924,1000,22000,0.12285218090542058
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age8,135632,16890,14873,15126,1000,9400,0.0693051787188864
716,Zimbabwe,B R,Less Developed Regions,FALSE,male_age9,99465,12480,10657,10837,1000,6500,0.06534962046951188
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age0,822189,11324,10827,11048,2500,56000,0.06811086015502518
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age1,705687,12938,14361,14665,4800,130000,0.184217648901
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age2,601594,14691,16948,17308,4100,100000,0.1662250620850607
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age3,564568,16295,17255,17625,2800,76000,0.13461620212268496
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age4,484101,17047,16440,16783,1600,52000,0.10741560128981349
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age5,397612,16660,15203,15523,1100,33000,0.08299548303371125
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age6,280771,15350,13918,14211,1000,18000,0.06410918506540918
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age7,210343,13603,12073,12335,1000,12000,0.05704967600538169
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age8,173037,12012,10424,10646,1000,7500,0.043343331195062326
716,Zimbabwe,B R,Less Developed Regions,FALSE,female_age9,140977,10853,9119,9317,1000,6000,0.04256013392255474
724,Spain,B,More Developed Regions,TRUE,male_age0,1150896,173934,164353,143390,25000,840000,0.7298661216999625
724,Spain,B,More Developed Regions,TRUE,male_age1,1154966,217798,193278,209374,140000,1800000,1.5584874359937868
724,Spain,B,More Developed Regions,TRUE,male_age2,1204153,285024,231815,246258,220000,2600000,2.159194055904856
724,Spain,B,More Developed Regions,TRUE,male_age3,1316047,359604,306670,285509,220000,1900000,1.4437174356234999
724,Spain,B,More Developed Regions,TRUE,male_age4,1636394,383650,388415,346276,210000,1600000,0.9777596349045523
724,Spain,B,More Developed Regions,TRUE,male_age5,2026517,341117,375961,370005,210000,1800000,0.8882234888727802
724,Spain,B,More Developed Regions,TRUE,male_age6,2012530,272256,324217,326748,160000,1500000,0.7453305043899967
724,Spain,B,More Developed Regions,TRUE,male_age7,1828634,188650,238779,260576,120000,1200000,0.6562275447137044
724,Spain,B,More Developed Regions,TRUE,male_age8,1684404,126115,160913,186752,75000,900000,0.5343136207228195
724,Spain,B,More Developed Regions,TRUE,male_age9,1426256,87798,108802,128343,49000,640000,0.4487272972033071
724,Spain,B,More Developed Regions,TRUE,female_age0,1087227,175561,152481,136310,22000,1100000,1.0117482365688122
724,Spain,B,More Developed Regions,TRUE,female_age1,1100943,235245,200491,218908,140000,2000000,1.8166244755632217
724,Spain,B,More Developed Regions,TRUE,female_age2,1157537,325088,282064,300722,200000,2300000,1.9869775221008055
724,Spain,B,More Developed Regions,TRUE,female_age3,1302925,394113,363608,357492,220000,1900000,1.4582573824279985
724,Spain,B,More Developed Regions,TRUE,female_age4,1646627,386209,401222,382799,220000,1800000,1.0931437417217136
724,Spain,B,More Developed Regions,TRUE,female_age5,1974359,330018,363254,372453,210000,2100000,1.0636363498229044
724,Spain,B,More Developed Regions,TRUE,female_age6,1925093,270063,315340,329016,170000,1700000,0.8830742203103954
724,Spain,B,More Developed Regions,TRUE,female_age7,1803608,196529,246212,275053,130000,1400000,0.7762218841344682
724,Spain,B,More Developed Regions,TRUE,female_age8,1729681,140009,173173,206639,96000,1100000,0.6359554160564868
724,Spain,B,More Developed Regions,TRUE,female_age9,1513055,100998,124681,150455,64000,840000,0.5551681862192716
728,South Sudan,B R,Less Developed Regions,FALSE,male_age0,606589,37116,37603,38457,4200,33000,0.05440256912011263
728,South Sudan,B R,Less Developed Regions,FALSE,male_age1,534100,38502,41986,42967,14000,84000,0.15727391874180865
728,South Sudan,B R,Less Developed Regions,FALSE,male_age2,451174,41403,45186,46258,16000,65000,0.14406858551246304
728,South Sudan,B R,Less Developed Regions,FALSE,male_age3,371741,37511,43887,44935,17000,56000,0.15064251723646302
728,South Sudan,B R,Less Developed Regions,FALSE,male_age4,294345,32137,39100,40031,9900,31000,0.105318588730911
728,South Sudan,B R,Less Developed Regions,FALSE,male_age5,245028,25248,33364,34163,6300,19000,0.07754215844719788
728,South Sudan,B R,Less Developed Regions,FALSE,male_age6,200529,20035,27856,28536,3100,9100,0.04537996997940447
728,South Sudan,B R,Less Developed Regions,FALSE,male_age7,162730,16288,21829,22358,1800,5800,0.035641860750937136
728,South Sudan,B R,Less Developed Regions,FALSE,male_age8,127112,13828,17671,18092,1000,3600,0.028321480269368746
728,South Sudan,B R,Less Developed Regions,FALSE,male_age9,95475,10389,13595,13929,1000,1900,0.01990049751243781
728,South Sudan,B R,Less Developed Regions,FALSE,female_age0,594881,33888,33222,34010,2000,16000,0.026896135529626934
728,South Sudan,B R,Less Developed Regions,FALSE,female_age1,528065,34517,37225,38131,5900,34000,0.06438601308551031
728,South Sudan,B R,Less Developed Regions,FALSE,female_age2,449613,38033,40214,41208,6100,23000,0.05115510450098196
728,South Sudan,B R,Less Developed Regions,FALSE,female_age3,372433,33534,39220,40198,5000,17000,0.04564579400858678
728,South Sudan,B R,Less Developed Regions,FALSE,female_age4,295634,29269,35136,36010,2000,6400,0.02164838956277018
728,South Sudan,B R,Less Developed Regions,FALSE,female_age5,246898,22801,30233,30987,1200,3700,0.01498594561316819
728,South Sudan,B R,Less Developed Regions,FALSE,female_age6,204382,18302,25519,26169,1000,1700,0.008317757923887623
728,South Sudan,B R,Less Developed Regions,FALSE,female_age7,169472,15110,20277,20792,1000,1200,0.0070808157099697885
728,South Sudan,B R,Less Developed Regions,FALSE,female_age8,136211,12738,16272,16678,1000,1000,0.007341550976059202
728,South Sudan,B R,Less Developed Regions,FALSE,female_age9,105902,9319,12253,12567,1000,1000,0.009442692300428698
740,Suriname,C,Less Developed Regions,FALSE,male_age0,26260,2132,2193,1262,1300,21000,0.7996953541507997
740,Suriname,C,Less Developed Regions,FALSE,male_age1,25223,2250,2267,1636,3900,37000,1.4669151171549777
740,Suriname,C,Less Developed Regions,FALSE,male_age2,23975,2280,2276,1790,4700,31000,1.2930135557872784
740,Suriname,C,Less Developed Regions,FALSE,male_age3,22065,2208,2216,2086,4300,26000,1.1783367323815999
740,Suriname,C,Less Developed Regions,FALSE,male_age4,19815,2060,2084,2200,3200,21000,1.0598031794095382
740,Suriname,C,Less Developed Regions,FALSE,male_age5,17579,1862,1893,2125,2500,16000,0.9101769156379771
740,Suriname,C,Less Developed Regions,FALSE,male_age6,18554,1616,1648,2116,1900,13000,0.7006575401530667
740,Suriname,C,Less Developed Regions,FALSE,male_age7,16536,1395,1426,1994,1500,10000,0.6047411707789067
740,Suriname,C,Less Developed Regions,FALSE,male_age8,15674,1171,1202,1363,1000,8100,0.5167793798647442
740,Suriname,C,Less Developed Regions,FALSE,male_age9,10532,963,993,1416,1000,4900,0.46524876566654005
740,Suriname,C,Less Developed Regions,FALSE,female_age0,24377,1895,1950,1182,1000,21000,0.8614677770029125
740,Suriname,C,Less Developed Regions,FALSE,female_age1,23513,2029,2045,1409,2800,33000,1.4034789265512695
740,Suriname,C,Less Developed Regions,FALSE,female_age2,23061,2081,2077,1771,3400,28000,1.2141711114001994
740,Suriname,C,Less Developed Regions,FALSE,female_age3,20904,1991,1998,1721,3000,23000,1.1002678913126673
740,Suriname,C,Less Developed Regions,FALSE,female_age4,20002,1760,1780,1612,2200,19000,0.9499050094990501
740,Suriname,C,Less Developed Regions,FALSE,female_age5,17624,1467,1491,1702,1800,15000,0.8511121198365865
740,Suriname,C,Less Developed Regions,FALSE,female_age6,18967,1180,1203,1586,1400,12000,0.6326778088258554
740,Suriname,C,Less Developed Regions,FALSE,female_age7,16327.000000000002,957,980,1327,1000,11000,0.6737306302443804
740,Suriname,C,Less Developed Regions,FALSE,female_age8,16291,773,794,1336,1000,8500,0.5217604812473144
740,Suriname,C,Less Developed Regions,FALSE,female_age9,11069,604,622,689,1000,5700,0.5149516668172374
748,Eswatini,B R,Less Developed Regions,FALSE,male_age0,65366,793,860,827,2400,31000,0.47425266958357554
748,Eswatini,B R,Less Developed Regions,FALSE,male_age1,58758,1062,1038,997,4200,42000,0.7147962830593281
748,Eswatini,B R,Less Developed Regions,FALSE,male_age2,51750,1558,1418,1367,3900,32000,0.6183574879227053
748,Eswatini,B R,Less Developed Regions,FALSE,male_age3,38083,1912,1785,1723,3400,26000,0.6827193235827009
748,Eswatini,B R,Less Developed Regions,FALSE,male_age4,34038,1885,1874,1807,1900,13000,0.38192608261354954
748,Eswatini,B R,Less Developed Regions,FALSE,male_age5,26255,1626,1714,1652,1400,8600,0.32755665587507143
748,Eswatini,B R,Less Developed Regions,FALSE,male_age6,21771,1331,1481,1428,1000,4600,0.2112902484957053
748,Eswatini,B R,Less Developed Regions,FALSE,male_age7,16623,1076,1228,1186,1000,3000,0.18047283883775492
748,Eswatini,B R,Less Developed Regions,FALSE,male_age8,12126,860,989,954,1000,1500,0.12370113805047006
748,Eswatini,B R,Less Developed Regions,FALSE,male_age9,9976,650,748,721,1000,1100,0.11026463512429832
748,Eswatini,B R,Less Developed Regions,FALSE,female_age0,63873,860,929,910,1700,24000,0.3757456202151144
748,Eswatini,B R,Less Developed Regions,FALSE,female_age1,54059,1125,1095,1073,3800,35000,0.6474407591705359
748,Eswatini,B R,Less Developed Regions,FALSE,female_age2,48320,1514,1372,1348,3900,29000,0.6001655629139073
748,Eswatini,B R,Less Developed Regions,FALSE,female_age3,44471,1665,1547,1522,3400,24000,0.5396775426682557
748,Eswatini,B R,Less Developed Regions,FALSE,female_age4,44737,1515,1501,1474,1600,11000,0.24588148512417016
748,Eswatini,B R,Less Developed Regions,FALSE,female_age5,33949,1271,1335,1310,1000,7000,0.20619164040177915
748,Eswatini,B R,Less Developed Regions,FALSE,female_age6,22424,1061,1177,1155,1000,3400,0.15162326079200855
748,Eswatini,B R,Less Developed Regions,FALSE,female_age7,12971,898,1024,1003,1000,2900,0.22357566879962995
748,Eswatini,B R,Less Developed Regions,FALSE,female_age8,9997,762,874,857,1000,1500,0.15004501350405122
748,Eswatini,B R,Less Developed Regions,FALSE,female_age9,9663,630,723,708,1000,1400,0.1448825416537307
752,Sweden,B,More Developed Regions,TRUE,male_age0,276950,39496,44848,55198,8500,280000,1.0110128181982307
752,Sweden,B,More Developed Regions,TRUE,male_age1,280047,49925,57368,64838,49000,550000,1.9639560502344249
752,Sweden,B,More Developed Regions,TRUE,male_age2,374455,80186,83553,93934,58000,560000,1.4955068032206806
752,Sweden,B,More Developed Regions,TRUE,male_age3,352981,89043,99056,111715,64000,460000,1.303186290480224
752,Sweden,B,More Developed Regions,TRUE,male_age4,320963,79342,91646,102975,57000,370000,1.1527808501291426
752,Sweden,B,More Developed Regions,TRUE,male_age5,310337,70411,77324,89344,48000,340000,1.0955831885982013
